Serial Number:,60000035
Exp ID:,7845E28C-6F33-4F4B-8201-3473094A28EB
Mode:,131073
Data Schema:,2.3.0
Experiment Name:,2025-09-16T14-48
Measurement Mode:,OPTICAL_DENSITY
Interval (s):,300
Start Timestamp:,1758048905
Scheduled End Timestamp:,4294967295
User:,glk3a@virginia.edu
Plate Type:,Co-Culture 36-Well Duet Plate

 , , , ,Group Label,Gv_1_A1, ,Gv_1_A3, ,Gv1_A5, ,Lj_1_B1, ,Al_1_B3, ,At_1_B5, ,Gv_1_C1,Lj_1_C2,Gv_1_C3,Al_1_C4,Gv_1_C5,At_1_C6,Lj_10_D1,Gv_10_D2,Al_10_D3,Gv_10_D4,At_10_D5,Gv_10_D6,Gv_1_E1,Lj_1_E2,Al_1_E3, , ,At_1_E6,Gv_10_F1,Lj_10_F2,Al_10_F3, , ,At_10_F6,Group Averages,,,,,,,,,,,,,,,,,,,,,,,,,,Group Standard Deviations
Date and Time,Duration (Hours),Duration (Minutes),UNIX Timestamp,Air Temp ,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6, Gv_1_A1 average,Lj_1_B1 average,Gv_1_A3 average,Al_1_B3 average,Gv1_A5 average,At_1_B5 average,Lj_10_D1 average,Lj_1_C2 average,Gv_10_D2 average,Gv_1_C3 average,Al_10_D3 average,Al_1_C4 average,Gv_10_D4 average,Gv_1_C5 average,At_10_D5 average,At_1_C6 average,Gv_10_D6 average,Gv_1_E1 average,Gv_10_F1 average,Lj_1_E2 average,Lj_10_F2 average,Al_1_E3 average,Al_10_F3 average,At_1_E6 average,At_10_F6 average,Gv_1_C1 average,Gv_1_A1 standard deviation,Lj_1_B1 standard deviation,Gv_1_A3 standard deviation,Al_1_B3 standard deviation,Gv1_A5 standard deviation,At_1_B5 standard deviation,Lj_10_D1 standard deviation,Lj_1_C2 standard deviation,Gv_10_D2 standard deviation,Gv_1_C3 standard deviation,Al_10_D3 standard deviation,Al_1_C4 standard deviation,Gv_10_D4 standard deviation,Gv_1_C5 standard deviation,At_10_D5 standard deviation,At_1_C6 standard deviation,Gv_10_D6 standard deviation,Gv_1_E1 standard deviation,Gv_10_F1 standard deviation,Lj_1_E2 standard deviation,Lj_10_F2 standard deviation,Al_1_E3 standard deviation,Al_10_F3 standard deviation,At_1_E6 standard deviation,At_10_F6 standard deviation,Gv_1_C1 standard deviation,
09/17/2025 1:00 AM,10.09,605,1758085213,37.9336,0.7434,0.1607,1.0123,0.1698,1.1211,0.1649,1.9198,0.1671,1.7957,0.1643,1.4136,0.1578,1.0564,2.1700,1.1474,1.9178,1.2041,2.1679,1.6422,0.4154,0.8786,0.6954,1.7277,0.6819,1.2655,1.9231,1.8413,0.1697,0.1639,2.1716,0.9263,1.1854,1.3307,0.1659,0.1660,1.7641,0.7434,1.9198,1.0123,1.7957,1.1211,1.4136,1.6422,2.17,0.4154,1.1474,0.8786,1.9178,0.6954,1.2041,1.7277,2.1679,0.6819,1.2655,0.9263,1.9231,1.1854,1.8413,1.3307,2.1716,1.7641,1.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 1:10 AM,10.25,615,1758085813,37.9629,0.7396,0.1609,1.0181,0.1698,1.1249,0.1649,1.9305,0.1674,1.8059,0.1641,1.4071,0.1577,1.0794,2.1757,1.1419,1.9331,1.2038,2.1702,1.6522,0.4067,0.8923,0.7130,1.7443,0.6829,1.2749,1.9210,1.8565,0.1698,0.1639,2.1797,0.9485,1.1780,1.3580,0.1659,0.1662,1.7720,0.7396,1.9305,1.0181,1.8059,1.1249,1.4071,1.6522,2.1757,0.4067,1.1419,0.8923,1.9331,0.713,1.2038,1.7443,2.1702,0.6829,1.2749,0.9485,1.921,1.178,1.8565,1.358,2.1797,1.772,1.0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 1:20 AM,10.42,625,1758086413,38.0195,0.7458,0.1608,1.0210,0.1696,1.1284,0.1648,1.9214,0.1673,1.8091,0.1640,1.4235,0.1576,1.0929,2.1802,1.1519,1.9453,1.2098,2.1779,1.6659,0.4108,0.9075,0.7315,1.7585,0.6773,1.2762,1.9230,1.8705,0.1696,0.1638,2.1844,0.9552,1.1680,1.3852,0.1659,0.1662,1.7722,0.7458,1.9214,1.021,1.8091,1.1284,1.4235,1.6659,2.1802,0.4108,1.1519,0.9075,1.9453,0.7315,1.2098,1.7585,2.1779,0.6773,1.2762,0.9552,1.923,1.168,1.8705,1.3852,2.1844,1.7722,1.0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 1:30 AM,10.59,635,1758087013,38.0176,0.7470,0.1607,1.0178,0.1698,1.1338,0.1649,1.9334,0.1672,1.8290,0.1640,1.4410,0.1576,1.0953,2.1824,1.1664,1.9577,1.2201,2.1852,1.6942,0.4070,0.9245,0.7477,1.7752,0.6823,1.2887,1.9287,1.8838,0.1697,0.1636,2.1885,0.9512,1.1834,1.4094,0.1658,0.1660,1.7833,0.747,1.9334,1.0178,1.829,1.1338,1.441,1.6942,2.1824,0.407,1.1664,0.9245,1.9577,0.7477,1.2201,1.7752,2.1852,0.6823,1.2887,0.9512,1.9287,1.1834,1.8838,1.4094,2.1885,1.7833,1.0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 1:40 AM,10.75,645,1758087613,37.9707,0.7579,0.1607,1.0240,0.1697,1.1341,0.1649,1.9412,0.1673,1.8265,0.1640,1.4311,0.1577,1.1134,2.1872,1.1616,1.9741,1.2204,2.1886,1.6871,0.4148,0.9302,0.7624,1.7870,0.6728,1.2983,1.9266,1.8974,0.1697,0.1637,2.1952,0.9718,1.1844,1.4423,0.1659,0.1660,1.7892,0.7579,1.9412,1.024,1.8265,1.1341,1.4311,1.6871,2.1872,0.4148,1.1616,0.9302,1.9741,0.7624,1.2204,1.787,2.1886,0.6728,1.2983,0.9718,1.9266,1.1844,1.8974,1.4423,2.1952,1.7892,1.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 1:50 AM,10.92,655,1758088213,37.9180,0.7612,0.1607,1.0232,0.1697,1.1353,0.1648,1.9441,0.1673,1.8542,0.1639,1.4528,0.1576,1.1430,2.1941,1.1760,1.9862,1.2240,2.1936,1.7041,0.4143,0.9418,0.7748,1.8011,0.6825,1.2992,1.9295,1.9126,0.1696,0.1636,2.1984,0.9782,1.1953,1.4708,0.1657,0.1661,1.8030,0.7612,1.9441,1.0232,1.8542,1.1353,1.4528,1.7041,2.1941,0.4143,1.176,0.9418,1.9862,0.7748,1.224,1.8011,2.1936,0.6825,1.2992,0.9782,1.9295,1.1953,1.9126,1.4708,2.1984,1.803,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:00 AM,11.09,665,1758088813,38.0332,0.7674,0.1607,1.0295,0.1697,1.1431,0.1648,1.9665,0.1673,1.8231,0.1639,1.4500,0.1577,1.1649,2.2029,1.1757,1.9988,1.2264,2.1972,1.7319,0.4085,0.9548,0.7933,1.8214,0.6733,1.3042,1.9344,1.9263,0.1695,0.1637,2.1989,0.9678,1.2192,1.4963,0.1657,0.1659,1.8157,0.7674,1.9665,1.0295,1.8231,1.1431,1.45,1.7319,2.2029,0.4085,1.1757,0.9548,1.9988,0.7933,1.2264,1.8214,2.1972,0.6733,1.3042,0.9678,1.9344,1.2192,1.9263,1.4963,2.1989,1.8157,1.1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:10 AM,11.25,675,1758089413,37.9805,0.7724,0.1607,1.0317,0.1697,1.1405,0.1649,1.9662,0.1674,1.8416,0.1641,1.4524,0.1577,1.1885,2.2015,1.1874,2.0074,1.2330,2.1995,1.7449,0.4069,0.9589,0.7912,1.8306,0.6744,1.3041,1.9233,1.9409,0.1696,0.1636,2.2002,0.9848,1.2466,1.5133,0.1657,0.1659,1.8070,0.7724,1.9662,1.0317,1.8416,1.1405,1.4524,1.7449,2.2015,0.4069,1.1874,0.9589,2.0074,0.7912,1.233,1.8306,2.1995,0.6744,1.3041,0.9848,1.9233,1.2466,1.9409,1.5133,2.2002,1.807,1.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:20 AM,11.42,685,1758090013,37.9570,0.7718,0.1608,1.0421,0.1696,1.1467,0.1649,1.9735,0.1674,1.8203,0.1640,1.4576,0.1576,1.2074,2.2053,1.1879,2.0181,1.2361,2.2016,1.7625,0.4056,0.9694,0.8019,1.8414,0.6707,1.3049,1.9227,1.9524,0.1696,0.1637,2.1982,0.9865,1.2674,1.5367,0.1658,0.1659,1.7980,0.7718,1.9735,1.0421,1.8203,1.1467,1.4576,1.7625,2.2053,0.4056,1.1879,0.9694,2.0181,0.8019,1.2361,1.8414,2.2016,0.6707,1.3049,0.9865,1.9227,1.2674,1.9524,1.5367,2.1982,1.798,1.2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:30 AM,11.59,695,1758090614,37.9434,0.7775,0.1607,1.0479,0.1697,1.1496,0.1648,1.9818,0.1674,1.8064,0.1639,1.4618,0.1576,1.2274,2.2095,1.1918,2.0260,1.2411,2.2063,1.7747,0.4066,0.9778,0.8087,1.8527,0.6675,1.2992,1.9221,1.9604,0.1696,0.1636,2.1986,0.9939,1.2891,1.5641,0.1656,0.1658,1.7900,0.7775,1.9818,1.0479,1.8064,1.1496,1.4618,1.7747,2.2095,0.4066,1.1918,0.9778,2.026,0.8087,1.2411,1.8527,2.2063,0.6675,1.2992,0.9939,1.9221,1.2891,1.9604,1.5641,2.1986,1.79,1.2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:40 AM,11.75,705,1758091214,37.9355,0.7844,0.1606,1.0530,0.1695,1.1529,0.1646,1.9852,0.1672,1.8110,0.1638,1.4660,0.1575,1.2453,2.2133,1.1940,2.0334,1.2449,2.2090,1.7873,0.4070,0.9837,0.8132,1.8632,0.6657,1.3059,1.9196,1.9691,0.1696,0.1636,2.1981,1.0029,1.3084,1.5999,0.1657,0.1659,1.7816,0.7844,1.9852,1.053,1.811,1.1529,1.466,1.7873,2.2133,0.407,1.194,0.9837,2.0334,0.8132,1.2449,1.8632,2.209,0.6657,1.3059,1.0029,1.9196,1.3084,1.9691,1.5999,2.1981,1.7816,1.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 2:50 AM,11.92,715,1758091814,37.9316,0.7995,0.1605,1.0590,0.1693,1.1537,0.1646,1.9742,0.1672,1.7871,0.1638,1.4674,0.1574,1.2727,2.2143,1.1976,2.0433,1.2562,2.2114,1.7921,0.4175,0.9881,0.8106,1.8749,0.6628,1.3002,1.9191,1.9785,0.1694,0.1634,2.1985,1.0249,1.3106,1.6475,0.1655,0.1658,1.7761,0.7995,1.9742,1.059,1.7871,1.1537,1.4674,1.7921,2.2143,0.4175,1.1976,0.9881,2.0433,0.8106,1.2562,1.8749,2.2114,0.6628,1.3002,1.0249,1.9191,1.3106,1.9785,1.6475,2.1985,1.7761,1.2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:00 AM,12.09,725,1758092414,37.8887,0.7949,0.1604,1.0587,0.1694,1.1591,0.1645,1.9889,0.1672,1.7960,0.1637,1.4758,0.1574,1.2854,2.2151,1.1925,2.0594,1.2650,2.2119,1.8065,0.4212,0.9955,0.8167,1.8848,0.6607,1.3021,1.9152,1.9852,0.1692,0.1633,2.1988,1.0084,1.3428,1.6753,0.1654,0.1657,1.7659,0.7949,1.9889,1.0587,1.796,1.1591,1.4758,1.8065,2.2151,0.4212,1.1925,0.9955,2.0594,0.8167,1.265,1.8848,2.2119,0.6607,1.3021,1.0084,1.9152,1.3428,1.9852,1.6753,2.1988,1.7659,1.2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:10 AM,12.25,735,1758093014,37.9727,0.8140,0.1604,1.0699,0.1692,1.1653,0.1643,1.9851,0.1671,1.7818,0.1635,1.4781,0.1573,1.3067,2.2159,1.1978,2.0718,1.2717,2.2130,1.8175,0.4166,0.9982,0.8113,1.8942,0.6570,1.2976,1.9196,1.9938,0.1693,0.1633,2.1968,1.0420,1.3502,1.7056,0.1653,0.1656,1.7571,0.814,1.9851,1.0699,1.7818,1.1653,1.4781,1.8175,2.2159,0.4166,1.1978,0.9982,2.0718,0.8113,1.2717,1.8942,2.213,0.657,1.2976,1.042,1.9196,1.3502,1.9938,1.7056,2.1968,1.7571,1.3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:20 AM,12.42,745,1758093614,37.9180,0.8136,0.1604,1.0652,0.1693,1.1583,0.1644,2.0025,0.1671,1.7941,0.1636,1.4721,0.1574,1.3115,2.2203,1.2012,2.0816,1.2758,2.2143,1.8171,0.4198,0.9988,0.8124,1.9020,0.6534,1.3026,1.9126,1.9892,0.1694,0.1632,2.1985,1.0481,1.3557,1.7227,0.1654,0.1657,1.7590,0.8136,2.0025,1.0652,1.7941,1.1583,1.4721,1.8171,2.2203,0.4198,1.2012,0.9988,2.0816,0.8124,1.2758,1.902,2.2143,0.6534,1.3026,1.0481,1.9126,1.3557,1.9892,1.7227,2.1985,1.759,1.3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:30 AM,12.59,755,1758094214,37.9531,0.8199,0.1604,1.0746,0.1694,1.1655,0.1645,1.9913,0.1670,1.7773,0.1637,1.4773,0.1575,1.3253,2.2191,1.1991,2.0908,1.2812,2.2154,1.8300,0.4229,1.0024,0.8196,1.9112,0.6561,1.3046,1.9124,2.0061,0.1692,0.1633,2.1982,1.0277,1.3873,1.7406,0.1653,0.1656,1.7473,0.8199,1.9913,1.0746,1.7773,1.1655,1.4773,1.83,2.2191,0.4229,1.1991,1.0024,2.0908,0.8196,1.2812,1.9112,2.2154,0.6561,1.3046,1.0277,1.9124,1.3873,2.0061,1.7406,2.1982,1.7473,1.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:40 AM,12.75,765,1758094814,37.9902,0.8257,0.1603,1.0800,0.1694,1.1692,0.1644,1.9978,0.1670,1.7716,0.1635,1.4728,0.1572,1.3482,2.2209,1.2076,2.1014,1.2932,2.2169,1.8576,0.4160,1.0135,0.8162,1.9220,0.6549,1.3077,1.9072,2.0244,0.1694,0.1632,2.1987,1.1872,1.3856,1.7714,0.1658,0.1656,1.7462,0.8257,1.9978,1.08,1.7716,1.1692,1.4728,1.8576,2.2209,0.416,1.2076,1.0135,2.1014,0.8162,1.2932,1.922,2.2169,0.6549,1.3077,1.1872,1.9072,1.3856,2.0244,1.7714,2.1987,1.7462,1.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 3:50 AM,12.92,775,1758095414,37.9160,0.8338,0.1604,1.0830,0.1692,1.1703,0.1644,1.9979,0.1671,1.7872,0.1636,1.4820,0.1572,1.3538,2.2204,1.2092,2.1050,1.3037,2.2162,1.8775,0.4158,1.0174,0.8240,1.9294,0.6540,1.3015,1.9008,2.0278,0.1694,0.1633,2.1966,0.9747,1.3952,1.7819,0.1655,0.1655,1.7446,0.8338,1.9979,1.083,1.7872,1.1703,1.482,1.8775,2.2204,0.4158,1.2092,1.0174,2.105,0.824,1.3037,1.9294,2.2162,0.654,1.3015,0.9747,1.9008,1.3952,2.0278,1.7819,2.1966,1.7446,1.3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:00 AM,13.09,785,1758096015,37.9082,0.8483,0.1605,1.0952,0.1690,1.1772,0.1643,2.0133,0.1671,1.7815,0.1641,1.4822,0.1573,1.3595,2.2163,1.2071,2.1096,1.3132,2.2149,1.8754,0.4304,1.0141,0.8326,1.9323,0.6491,1.3082,1.8991,2.0341,0.1699,0.1632,2.1941,0.3560,1.4089,1.7862,0.1653,0.1655,1.7373,0.8483,2.0133,1.0952,1.7815,1.1772,1.4822,1.8754,2.2163,0.4304,1.2071,1.0141,2.1096,0.8326,1.3132,1.9323,2.2149,0.6491,1.3082,0.356,1.8991,1.4089,2.0341,1.7862,2.1941,1.7373,1.3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:10 AM,13.25,795,1758096615,37.9004,0.8534,0.1606,1.0941,0.1687,1.1754,0.1643,2.0226,0.1673,1.7817,0.1644,1.4969,0.1572,1.3710,2.2209,1.2155,2.1174,1.3264,2.2150,1.8788,0.4258,1.0156,0.8352,1.9410,0.6593,1.3046,1.8998,2.0456,0.1694,0.1631,2.1953,0.3805,1.4199,1.7751,0.1647,0.1654,1.7464,0.8534,2.0226,1.0941,1.7817,1.1754,1.4969,1.8788,2.2209,0.4258,1.2155,1.0156,2.1174,0.8352,1.3264,1.941,2.215,0.6593,1.3046,0.3805,1.8998,1.4199,2.0456,1.7751,2.1953,1.7464,1.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:20 AM,13.42,805,1758097215,37.8828,0.8641,0.1607,1.1008,0.1688,1.1810,0.1643,2.0292,0.1676,1.7835,0.1643,1.5030,0.1572,1.3815,2.2237,1.2208,2.1218,1.3402,2.2151,1.8868,0.4316,1.0165,0.8367,1.9506,0.6588,1.3091,1.8994,2.0552,0.1687,0.1629,2.1953,0.4017,1.4303,1.7658,0.1644,0.1651,1.7516,0.8641,2.0292,1.1008,1.7835,1.181,1.503,1.8868,2.2237,0.4316,1.2208,1.0165,2.1218,0.8367,1.3402,1.9506,2.2151,0.6588,1.3091,0.4017,1.8994,1.4303,2.0552,1.7658,2.1953,1.7516,1.3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:30 AM,13.59,815,1758097815,37.9199,0.8672,0.1608,1.1092,0.1688,1.1903,0.1643,2.0206,0.1674,1.7787,0.1643,1.4965,0.1571,1.3956,2.2267,1.2250,2.1289,1.3548,2.2146,1.9152,0.4279,1.0261,0.8380,1.9620,0.6607,1.3165,1.9030,2.0588,0.1684,0.1629,2.1959,0.3705,1.4340,1.7540,0.1642,0.1652,1.7478,0.8672,2.0206,1.1092,1.7787,1.1903,1.4965,1.9152,2.2267,0.4279,1.225,1.0261,2.1289,0.838,1.3548,1.962,2.2146,0.6607,1.3165,0.3705,1.903,1.434,2.0588,1.754,2.1959,1.7478,1.3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:40 AM,13.75,825,1758098415,37.9199,0.8705,0.1611,1.1105,0.1688,1.1928,0.1643,2.0230,0.1676,1.7794,0.1641,1.4971,0.1571,1.3944,2.2247,1.2280,2.1338,1.3678,2.2150,1.9165,0.4324,1.0242,0.8371,1.9687,0.6551,1.3272,1.9029,2.0604,0.1682,0.1629,2.1953,0.4012,1.4584,1.7326,0.1642,0.1652,1.7464,0.8705,2.023,1.1105,1.7794,1.1928,1.4971,1.9165,2.2247,0.4324,1.228,1.0242,2.1338,0.8371,1.3678,1.9687,2.215,0.6551,1.3272,0.4012,1.9029,1.4584,2.0604,1.7326,2.1953,1.7464,1.3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 4:50 AM,13.92,835,1758099015,37.8887,0.8858,0.1611,1.1216,0.1687,1.2003,0.1642,2.0398,0.1677,1.7886,0.1640,1.5132,0.1572,1.4105,2.2268,1.2394,2.1395,1.3802,2.2157,1.9399,0.4296,1.0279,0.8424,1.9773,0.6598,1.3340,1.9030,2.0695,0.1682,0.1628,2.1944,0.4026,1.4555,1.7172,0.1641,0.1651,1.7462,0.8858,2.0398,1.1216,1.7886,1.2003,1.5132,1.9399,2.2268,0.4296,1.2394,1.0279,2.1395,0.8424,1.3802,1.9773,2.2157,0.6598,1.334,0.4026,1.903,1.4555,2.0695,1.7172,2.1944,1.7462,1.4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:00 AM,14.09,845,1758099615,37.8828,0.8884,0.1612,1.1186,0.1686,1.1992,0.1643,2.0400,0.1677,1.7941,0.1640,1.5003,0.1572,1.4159,2.2249,1.2339,2.1452,1.3926,2.2152,1.9453,0.4361,1.0243,0.8411,1.9751,0.6537,1.3509,1.8995,2.0773,0.1682,0.1627,2.1965,0.4156,1.4565,1.7011,0.1639,0.1652,1.7455,0.8884,2.04,1.1186,1.7941,1.1992,1.5003,1.9453,2.2249,0.4361,1.2339,1.0243,2.1452,0.8411,1.3926,1.9751,2.2152,0.6537,1.3509,0.4156,1.8995,1.4565,2.0773,1.7011,2.1965,1.7455,1.4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:10 AM,14.25,855,1758100215,37.8926,0.8855,0.1609,1.1248,0.1685,1.2072,0.1642,2.0315,0.1675,1.7863,0.1640,1.5100,0.1572,1.4158,2.2217,1.2409,2.1487,1.4060,2.2152,1.9561,0.4267,1.0254,0.8474,1.9813,0.6533,1.3603,1.9028,2.0839,0.1682,0.1629,2.1954,0.4177,1.4766,1.7143,0.1637,0.1652,1.7384,0.8855,2.0315,1.1248,1.7863,1.2072,1.51,1.9561,2.2217,0.4267,1.2409,1.0254,2.1487,0.8474,1.406,1.9813,2.2152,0.6533,1.3603,0.4177,1.9028,1.4766,2.0839,1.7143,2.1954,1.7384,1.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:20 AM,14.42,865,1758100815,37.8750,0.8897,0.1609,1.1273,0.1683,1.2084,0.1641,2.0315,0.1674,1.7914,0.1636,1.5019,0.1570,1.4187,2.2221,1.2486,2.1533,1.4219,2.2158,1.9516,0.4367,1.0259,0.8447,1.9848,0.6467,1.3787,1.8998,2.0908,0.1680,0.1627,2.1959,0.4126,1.4766,1.7008,0.1636,0.1649,1.7399,0.8897,2.0315,1.1273,1.7914,1.2084,1.5019,1.9516,2.2221,0.4367,1.2486,1.0259,2.1533,0.8447,1.4219,1.9848,2.2158,0.6467,1.3787,0.4126,1.8998,1.4766,2.0908,1.7008,2.1959,1.7399,1.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:30 AM,14.59,875,1758101416,37.8809,0.8923,0.1606,1.1290,0.1681,1.2085,0.1640,2.0497,0.1674,1.7950,0.1633,1.5202,0.1569,1.4125,2.2220,1.2554,2.1589,1.4297,2.2173,1.9593,0.4348,1.0272,0.8466,1.9944,0.6456,1.4013,1.8962,2.0896,0.1678,0.1626,2.1949,0.4109,1.4760,1.7090,0.1635,0.1650,1.7403,0.8923,2.0497,1.129,1.795,1.2085,1.5202,1.9593,2.222,0.4348,1.2554,1.0272,2.1589,0.8466,1.4297,1.9944,2.2173,0.6456,1.4013,0.4109,1.8962,1.476,2.0896,1.709,2.1949,1.7403,1.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:40 AM,14.75,885,1758102016,37.8613,0.9002,0.1605,1.1371,0.1682,1.2189,0.1640,2.0381,0.1673,1.7922,0.1631,1.4981,0.1571,1.4183,2.2262,1.2612,2.1644,1.4400,2.2183,1.9786,0.4331,1.0340,0.8552,1.9955,0.6489,1.4167,1.8992,2.0988,0.1678,0.1624,2.1976,0.4052,1.4674,1.7054,0.1634,0.1649,1.7455,0.9002,2.0381,1.1371,1.7922,1.2189,1.4981,1.9786,2.2262,0.4331,1.2612,1.034,2.1644,0.8552,1.44,1.9955,2.2183,0.6489,1.4167,0.4052,1.8992,1.4674,2.0988,1.7054,2.1976,1.7455,1.4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 5:50 AM,14.92,895,1758102616,37.8340,0.9039,0.1604,1.1366,0.1679,1.2186,0.1638,2.0398,0.1671,1.7976,0.1628,1.5119,0.1570,1.4184,2.2278,1.2668,2.1708,1.4502,2.2179,1.9694,0.4321,1.0278,0.8544,2.0014,0.6416,1.4383,1.8986,2.1026,0.1678,0.1625,2.1987,0.4098,1.4756,1.6958,0.1633,0.1649,1.7457,0.9039,2.0398,1.1366,1.7976,1.2186,1.5119,1.9694,2.2278,0.4321,1.2668,1.0278,2.1708,0.8544,1.4502,2.0014,2.2179,0.6416,1.4383,0.4098,1.8986,1.4756,2.1026,1.6958,2.1987,1.7457,1.4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 6:00 AM,15.09,905,1758103216,37.8633,0.9001,0.1604,1.1442,0.1679,1.2252,0.1639,2.0537,0.1672,1.8092,0.1626,1.4972,0.1569,1.4265,2.2275,1.2760,2.1750,1.4597,2.2183,1.9874,0.4286,1.0338,0.8630,2.0030,0.6428,1.4659,1.8989,2.1073,0.1678,0.1625,2.1982,0.4083,1.4747,1.7038,0.1633,0.1650,1.7504,0.9001,2.0537,1.1442,1.8092,1.2252,1.4972,1.9874,2.2275,0.4286,1.276,1.0338,2.175,0.863,1.4597,2.003,2.2183,0.6428,1.4659,0.4083,1.8989,1.4747,2.1073,1.7038,2.1982,1.7504,1.4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/17/2025 6:10 AM,15.25,915,1758103816,37.8633,0.9082,0.1601,1.1461,0.1679,1.2273,0.1638,2.0639,0.1670,1.8135,0.1624,1.5200,0.1570,1.4238,2.2267,1.2860,2.1798,1.4694,2.2198,1.9956,0.4338,1.0294,0.8635,2.0112,0.6470,1.4820,1.9057,2.1100,0.1678,0.1626,2.2000,0.4040,1.4720,1.6817,0.1632,0.1649,1.7554,0.9082,2.0639,1.1461,1.8135,1.2273,1.52,1.9956,2.2267,0.4338,1.286,1.0294,2.1798,0.8635,1.4694,2.0112,2.2198,0.647,1.482,0.404,1.9057,1.472,2.11,1.6817,2.2,1.7554,1.4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
